family,seed,policy,C,B,feasible,T_static,T_exe,delta_max,gamma,predicted_lower_bound,gap,lower_bound_ratio
low_compressibility,7,capacity_aware_static,6,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,6,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,6,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,6,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,capacity_aware_static,7,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,1,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,2,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,3,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,4,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,5,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,6,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,smoothed,7,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,1,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,2,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,3,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,4,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,5,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,6,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,7,static_min,7,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,1,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,2,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,3,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,4,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,0,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,1,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,2,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,3,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,4,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,5,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,6,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,7,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,8,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,9,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,10,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,11,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,12,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,13,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,14,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,5,15,1,42,42.0,0,0,42.0,0.0,1.0
low_compressibility,9,capacity_aware_static,6,0,1,42,42.0,0,0,42.0,0.0,1.0
